ms,ax,ay,az,gx,gy,gz
5697368,-0.307373046875,0.7506103515625,0.55224609375,199.09666442871094,-141.6015625,140.31982421875
5697394,-0.36328125,0.6279296875,0.6954345703125,191.34519958496094,-147.88818359375,137.14599609375
5697414,-0.3817138671875,0.8751220703125,0.6663818359375,180.54197692871094,-152.03857421875,115.84471893310547
5697435,-0.3875732421875,0.79931640625,0.5986328125,151.30615234375,-157.28759765625,78.30810546875
5697456,-0.4156494140625,0.65576171875,0.534912109375,124.93895721435547,-159.11865234375,85.51024627685547
5697481,-0.4359130859375,0.794921875,0.4964599609375,95.27587127685547,-156.43310546875,71.2890625
5697502,-0.46875,0.7064208984375,0.46533203125,71.2890625,-159.5458984375,45.776363372802734
5697523,-0.5235595703125,0.4671630859375,0.558837890625,19.47021484375,-153.86962890625,40.832515716552734
5697543,-0.5560302734375,0.4891357421875,0.518310546875,99.91454315185547,-142.39501953125,69.88525390625
5697562,-0.5853271484375,0.648681640625,0.480224609375,144.4091796875,-137.451171875,51.452632904052734
5697588,-0.5999755859375,0.6031494140625,0.4024658203125,131.9580078125,-133.056640625,35.21728515625
5697609,-0.6270751953125,0.569091796875,0.4300537109375,106.99462127685547,-129.7607421875,18.73779296875
5697630,-0.6431884765625,0.506591796875,0.4013671875,95.76415252685547,-125.36620330810547,8.544921875
5697651,-0.65576171875,0.50634765625,0.388916015625,105.46874237060547,-121.76512908935547,-1.8310545682907104
5697677,-0.669921875,0.5225830078125,0.3243408203125,117.67577362060547,-112.60985565185547,-19.10400390625
5697698,-0.684326171875,0.4901123046875,0.3143310546875,109.19188690185547,-111.51122283935547,-28.442380905151367
5697719,-0.6871337890625,0.48388671875,0.3262939453125,94.17723846435547,-107.54393768310547,-39.0625
5697740,-0.6737060546875,0.5146484375,0.277099609375,63.232418060302734,-103.14940643310547,-60.119625091552734
5697761,-0.665771484375,0.3818359375,0.2431640625,105.83495330810547,-96.86278533935547,-63.354488372802734
5697787,-0.655517578125,0.546875,0.16162109375,113.83055877685547,-93.01757049560547,-65.91796875
5697808,-0.674560546875,0.59521484375,0.151611328125,84.22850799560547,-91.30858612060547,-77.7587890625
5697829,-0.684326171875,0.5653076171875,0.1575927734375,60.791011810302734,-88.68407440185547,-85.69335174560547
5697850,-0.647216796875,0.5244140625,0.1082763671875,56.762691497802734,-83.49608612060547,-97.83934783935547
5697875,-0.6204833984375,0.5631103515625,0.070556640625,65.185546875,-81.48192596435547,-107.05565643310547
5697895,-0.610595703125,0.640380859375,0.022705078125,48.828121185302734,-78.61328125,-115.90575408935547
5697916,-0.6173095703125,0.661376953125,0.0064697265625,13.916014671325684,-77.57568359375,-122.98583221435547
5697936,-0.62158203125,0.595947265625,-0.0078125,-4.7607421875,-77.81982421875,-126.89208221435547
5697956,-0.613525390625,0.4937744140625,0.0150146484375,-9.1552734375,-79.52880859375,-123.71825408935547
5697982,-0.65869140625,0.95166015625,0.1492919921875,2.38037109375,-73.3642578125,-120.17821502685547
5698003,-0.69091796875,0.9453125,0.052490234375,-83.80126190185547,-56.030269622802734,-152.34375
5698024,-0.6983642578125,1.044921875,-0.0794677734375,-99.24315643310547,-52.673336029052734,-155.70068359375
5698044,-0.685302734375,0.9134521484375,-0.0343017578125,-65.185546875,-48.278804779052734,-148.74267578125
5698068,-0.6773681640625,0.271728515625,0.0540771484375,181.27439880371094,-31.616209030151367,-33.99658203125
5698089,-0.6934814453125,1.6080322265625,-0.232421875,64.27001953125,-21.362302780151367,-75.68359375
5698107,-0.66259765625,1.13232421875,-0.18310546875,-92.95653533935547,-46.264644622802734,-149.47509765625
5698128,-0.5960693359375,0.796875,-0.1951904296875,-49.987789154052734,-49.011226654052734,-91.12548065185547
5698154,-0.5784912109375,0.8367919921875,-0.182861328125,-12.390135765075684,-50.354000091552734,-68.42041015625
5698173,-0.579345703125,0.8990478515625,-0.150390625,2.01416015625,-47.973628997802734,-48.645015716552734
5698194,-0.5933837890625,0.9339599609375,-0.093505859375,18.73779296875,-42.663570404052734,-32.958984375
5698215,-0.5953369140625,0.9239501953125,-0.0526123046875,49.743648529052734,-34.24072265625,-12.756346702575684
5698235,-0.58544921875,0.91748046875,-0.042724609375,66.10107421875,-28.869626998901367,-0.8544921278953552
5698259,-0.5648193359375,0.920654296875,-0.04248046875,79.65087890625,-25.451658248901367,8.60595703125
5698278,-0.5416259765625,0.952880859375,-0.041015625,90.63719940185547,-24.414060592651367,14.526366233825684
5698299,-0.515869140625,0.9661865234375,-0.0242919921875,67.7490234375,-23.803709030151367,19.8974609375
5698314,-0.49853515625,0.9581298828125,0.00537109375,47.607418060302734,-24.291990280151367,23.254392623901367
5698339,-0.49365234375,0.93408203125,0.056396484375,44.067378997802734,-23.437498092651367,23.315427780151367
5698360,-0.4903564453125,0.8934326171875,0.062744140625,43.212886810302734,-23.437498092651367,23.193357467651367
5698379,-0.4920654296875,0.846923828125,0.068115234375,35.09521484375,-24.047849655151367,23.620603561401367
5698400,-0.505126953125,0.8072509765625,0.0821533203125,21.179197311401367,-24.169919967651367,24.169919967651367
5698421,-0.5181884765625,0.84716796875,0.0865478515625,-0.9155272841453552,-25.207517623901367,16.78466796875
5698447,-0.523193359375,0.91357421875,0.021484375,-59.997554779052734,-30.761716842651367,-6.469726085662842
5698468,-0.5262451171875,0.5401611328125,0.138671875,-42.785640716552734,-26.794431686401367,10.314940452575684
5698488,-0.523681640625,0.812255859375,0.018310546875,0.30517578125,-20.690916061401367,25.207517623901367
5698509,-0.5250244140625,0.791748046875,0.005615234375,-5.554198741912842,-24.230955123901367,17.76123046875
5698535,-0.52392578125,0.7720947265625,-0.00341796875,0.8544921278953552,-26.489255905151367,15.869139671325684
5698556,-0.5277099609375,0.8035888671875,-0.0042724609375,-3.906249761581421,-28.381345748901367,16.357421875
5698577,-0.5260009765625,0.87646484375,-0.025634765625,-20.935056686401367,-29.113767623901367,15.075682640075684
5698598,-0.5172119140625,0.836669921875,-0.0479736328125,-25.573728561401367,-30.212400436401367,12.756346702575684
5698618,-0.5146484375,0.8099365234375,-0.046875,-13.793944358825684,-31.738279342651367,13.793944358825684
5698643,-0.51123046875,0.7974853515625,-0.0455322265625,-8.6669921875,-33.02001953125,15.502928733825684
5698665,-0.5010986328125,0.78662109375,-0.0330810546875,-9.82666015625,-33.38623046875,16.66259765625
5698684,-0.4932861328125,0.765380859375,-0.0367431640625,-1.03759765625,-32.53173828125,16.41845703125
5698705,-0.479248046875,0.782958984375,-0.055419921875,9.82666015625,-30.761716842651367,15.075682640075684
5698730,-0.4610595703125,0.862548828125,-0.0880126953125,13.671874046325684,-29.846189498901367,11.840819358825684
5698751,-0.4527587890625,0.9287109375,-0.0908203125,13.793944358825684,-27.770994186401367,6.958007335662842
5698770,-0.425537109375,0.9373779296875,-0.1114501953125,14.465331077575684,-26.672361373901367,4.21142578125
5698790,-0.3916015625,0.908447265625,-0.1395263671875,7.995604991912842,-26.245115280151367,-0.1831054538488388
5698811,-0.376220703125,0.8980712890625,-0.09912109375,3.234863042831421,-25.573728561401367,-1.4648436307907104
5698838,-0.365966796875,0.8739013671875,-0.0853271484375,-2.197265625,-23.437498092651367,-2.563476324081421
5698858,-0.36767578125,0.865966796875,-0.0648193359375,-6.042479991912842,-21.728513717651367,-3.356933355331421
5698878,-0.3758544921875,0.85498046875,-0.0833740234375,5.065917491912842,-15.747069358825684,-6.896972179412842
5698899,-0.3846435546875,0.8564453125,-0.09326171875,11.657713890075684,-13.916014671325684,-7.446288585662842
5698925,-0.398681640625,0.8736572265625,-0.0516357421875,15.502928733825684,-11.413573265075684,-7.568358898162842
5698946,-0.40185546875,0.87109375,-0.0343017578125,22.277830123901367,-7.690429210662842,-7.385253429412842
5698967,-0.4088134765625,0.9500732421875,-0.042724609375,28.198240280151367,-4.45556640625,-7.263183116912842
5698987,-0.421875,1.001953125,-0.0516357421875,30.639646530151367,0,-10.925292015075684
5699011,-0.4329833984375,1.0233154296875,-0.0504150390625,31.738279342651367,2.38037109375,-14.160155296325684
5699031,-0.4342041015625,0.9918212890625,-0.0396728515625,28.320310592651367,3.723144292831421,-15.197752952575684
5699052,-0.4263916015625,0.971435546875,-0.0472412109375,24.963376998901367,5.126952648162842,-14.099120140075684
5699071,-0.4359130859375,0.9888916015625,-0.0794677734375,22.155759811401367,5.920409679412842,-12.268065452575684
5699091,-0.4541015625,1.044921875,-0.0948486328125,21.789548873901367,4.94384765625,-13.000487327575684
5699117,-0.459716796875,1.0592041015625,-0.0885009765625,15.502928733825684,3.723144292831421,-15.136717796325684
5699138,-0.4541015625,1.0299072265625,-0.0570068359375,5.737304210662842,2.807616949081421,-15.808104515075684
5699159,-0.4454345703125,0.9921875,-0.020751953125,0.6103515625,2.929687261581421,-14.526366233825684
5699180,-0.434326171875,0.9818115234375,-0.0433349609375,-8.4228515625,2.868652105331421,-11.413573265075684
5699206,-0.428466796875,0.983642578125,-0.06103515625,-9.521484375,1.8310545682907104,-11.047362327575684
5699227,-0.4228515625,0.9698486328125,-0.0712890625,-12.023924827575684,0.6713866591453552,-12.084959983825684
5699247,-0.415283203125,0.9365234375,-0.0513916015625,-15.380858421325684,0.0610351525247097,-13.427733421325684
5699268,-0.4102783203125,0.9127197265625,-0.0316162109375,-15.319823265075684,0.7934569716453552,-13.122557640075684
5699288,-0.401123046875,0.898193359375,-0.04736328125,-18.61572265625,1.15966796875,-11.169432640075684
5699313,-0.3992919921875,0.901123046875,-0.0516357421875,-21.362302780151367,0.8544921278953552,-9.1552734375
5699333,-0.3978271484375,0.9110107421875,-0.0440673828125,-17.08984375,1.0986328125,-8.72802734375
